59a0db32a015a6ee6a5e5bd5bdfbae288d6f9b8e,DELETE,regular-file,Assets/AddedResources/WanzyeeStudio/Documents/JsonNetConverters.pdf,1106668,
77b22993ff346e6a330968985cb905772f8b8138,DELETE,regular-file,Assets/Scenes/ScarcityMainMap.unity,8696731,
e19fafa5c2870b5c78206b6301822fcff60f9fc6,DELETE,regular-file,Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset,2257171,
43af3c0104fc9422a289d20006c6ea502c0508f7,DELETE,regular-file,Assets/_Assets/MyFonts/Fattern SDF.asset,2111797,
96600f5b1c7b7f6d2a282912500fc16ec49704e0,DELETE,regular-file,Assets/_Assets/MyFonts/Robaga Rounded Black SDF.asset,2145587,
be380decb120fb31f9c3b1462de890066a78d857,DELETE,regular-file,Assets/_Assets/material stats/BuildingMaterials.blend1,3732828,
9505a49b02faa8c25902b514a5e2de563f7e756d,DELETE,regular-file,Assets/_Assets/material stats/Infantry02.blend1,4387816,
96ce9ccc4066bc48c89df24f099786bc23e78158,DELETE,regular-file,Assets/_Assets/material stats/button_round1.svg,4006735,
de0b177ca8b1b7e755c5af54d4b3b9c8fb3e780b,DELETE,regular-file,Assets/_Assets/material stats/texture_atlas01.svg,7889767,
